|in |vo|ce as|sai |più |che |la |no|stra |vi|va.
|in|ten|di |co|me e |per|ché |son |co|stret|ti.
|e |sot|to |lui |co|sì |cer|ner |sor|ti|ro
|e |per |co|lei |che ’l |lo|co |pri|ma e|les|se,
|quan|do |na|tu|ra |per |for|ma |la |die|de;
|e ’l |mi|se|ro |del |suo |n’ a|vea |due |por|ti.
|gio|va|ne e |bel|la in |so|gno |mi |pa|rea
|co|lo|re a|pren|do, |s’ in|no|vò |la |pian|ta,
|o|ra |co|no|sce il |mer|to |del |suo |can|to,
|muo|ver|si in |gi|ro |più |e |men |cor|ren|ti,
|dal |no|mar |Io|su|è, |com’ |el |si |feo;
|in|tram|mo |giù |per |u|na |via |di|ver|sa.
|Al |mon|do |non |fur |mai |per|so|ne |rat|te
|Chia|ma|to |fui |di |là |U|go |Ciap|pet|ta;
|la |vir|tù |ch’ è |dal |cor |del |ge|ne|ran|te,
|o |men|te |che |scri|ve|sti |ciò |ch’ io |vi|di,
|so|nan|do |la |sen|ti’ |es|ser |ri|chiu|sa;
|la|scia|to al |Tau|ro e |la |not|te a |lo |Scor|pio:
|As|sai |leg|ge|ra|men|te |quel |sa|lim|mo;
|quan|to |di|so|be|dien|do in|te|se ir |su|so;
|E |io |a |lui:« |Po|e|ta, io |ti |ri|cheg|gio
|fug|gir |co|sì |di|nan|zi ad |un |ch’ al |pas|so
|ciò |ch’ io |di|co |di |me, |di |sé |in|ten|de;
|e |co|min|ciò |que|ste |pa|ro|le |san|te:
|pria |con |la |bian|ca e |po|scia |con |la |gial|la
|Que|ste |pa|ro|le |di |co|lo|re o|scu|ro
|mi|ni|stri e |mes|sag|gier |di |vi|ta et|ter|na.
|fàc|cian|li o|no|re, ed |es|ser |può |lor |ca|ro».
|l’ ae|re |si |vol|ge |con |la |pri|ma |vol|ta,
|Ven|ne a |la |por|ta e |con |u|na |ver|ghet|ta
|Den|tro al |cri|stal|lo |che ’l |vo|ca|bol |por|ta,
|sì |che |par |fo|co |fon|der |la |can|de|la;
|Ec|co, |do|len|ti, |lo |tuo |pa|dre e |io
|ri|pa|rar |l’ o|mo a |sua |in|te|ra |vi|ta,
|che |tien |vol|te |le |spal|le in|ver’ |Dam|mia|ta
|del |trï|un|fo et|ter|nal |con|ce|de |gra|zia
|che ’l |te |ne |por|ti |den|tro a |te |per |quel|lo
|co|me |son |già |le |due, |le |cin|que |pia|ghe,
|l’ op|pi|nï|on», |mi |dis|se,« |d’ i |mor|ta|li
|Lo |du|ca |stet|te un |po|co a |te|sta |chi|na;
|la |di|vi|na |fo|re|sta |spes|sa e |vi|va,
|El |par |che |voi |veg|gia|te, |se |ben |o|do,
« |U|sci|te|ci», |gri|dò:« |qui |è |l’ in|tra|ta».
|Io, |che |due |vol|te a|vea |vi|sto |lor |gra|to,
|Sì |ra|de |vol|te, |pa|dre, |se |ne |co|glie
|an|cor |nel |vol|to |tuo |pres|so |che |stin|ti,
« |Deh, |non |con|ten|de|re a |l’ a|sciut|ta |scab|bia
|vi|di |gen|ti |fan|go|se in |quel |pan|ta|no,
|Noi |leg|gia|va|mo un |gior|no |per |di|let|to
|sì |che |t’ ab|ba|glia il |lu|me |del |mio |det|to,
|per |le |sca|lee |che |si |fe|ro ad |e|ta|de
|qual |che |si |fos|se, |lo |ma|e|stro |fél|li.
|tan|to |con|ten|ta |di |mi|rar |sua |fi|glia,
|per |do|man|dar |la |mia |don|na |di |co|se
|la |vi|sta |che |m’ ap|par|ve |d’ un |le|o|ne.
« |e |che |fai |d’ es|se |tal|vol|ta |ta|na|glie,
|ch’ el |sia |di |sua |gran|dez|za in |bas|so |mes|so;
|e|ran |l’ om|bre |do|len|ti |ne |la |ghiac|cia,
|vo|lan|do |die|tro |li |ten|ne, in|va|ghi|to
|ar|de|re a |tal |che |l’ a|vea |per |fi|gliuo|lo.
|più |la |spe|ra |su|pre|ma |per|ché |lì en|tre».
|vo|stra |pa|ro|la |di|sï|a|ta |vo|la,
|L’ al|tro |che |se|gue, |con |le |leg|gi e |me|co,
|ch’ a |la |co|ro|na |ve|do|va |pro|mos|sa
|nel |por|ta un |car|ro, |san|za |ch’ al|tri il |cac|ci.
|che |me |par|ve |ve|der |mol|te al|te |tor|ri;
|ma |più |non |dis|si, |ch’ a |l’ oc|chio |mi |cor|se
|La |don|na |mia |co|sì; |né |pe|rò |piùe
|quan|to in |be|ne o|pe|ra|re è |più |so|let|ta;
|hai |tu |mu|ta|to, e |ri|no|va|te |mem|bre!
|e |tra’ |ne |la |bri|ga|ta in |che |di|sper|se
|tra |es|so |de|gne |di |più |al|ti |scan|ni».
|On|de |con|ven|ne |leg|ge |per |fren |por|re;
|e |in |quel |che |fi|dan|za |non |im|bor|sa.
|on|de u|na |vo|ce u|scì |de |l’ al|tro |fos|so,
|ma |ol|tre“ |pe|des |me|os” |non |pas|sa|ro.
|da’ |be|a|ti |mo|tor |con|vien |che |spi|ri;
|Pie|tro e |Gio|van|ni e |Ia|co|po |con|dot|ti
|che |gri|da|va:« Or |se’ |giun|ta, a|ni|ma |fel|la!».
|di|ver|sa|men|te |son |pen|nu|ti in |a|li;
|pe|rò |col |prie|go |tuo |ta|lor |mi |gio|va.
|né |na|ve a |se|gno |di |ter|ra o |di |stel|la.
|a’ |ma|ri|nar |con |l’ ar|co |de |la |schie|na
|tra |le |su|stan|ze, e |poi |tra |li ar|go|men|ti».
|è|li, |ma |ce|la |lui |l’ es|ser |pro|fon|do.
|che |non |si |vol|ga |drit|ta |per |la |top|pa»,
|A|pri |la |men|te a |quel |ch’ io |ti |pa|le|so
|tre |vol|te e|ra |can|ta|to |da |cia|scu|no
|nel |vi|so a’ |mie’ |fi|gliuoi |san|za |far |mot|to.
|che, |leg|gen|do |nel |Vi|co |de |li |Stra|mi,
|lu|mi |bian|cheg|gia |tra ’ |po|li |del |mon|do
|per |ch’ ei |pro|vi|de a |scal|pi|tar |lo |suo|lo
|del |tuo |di|sio», |mi |dis|se,« |sì |ch’ el|la e|sca
|Gui|do |Guer|ra eb|be |no|me, e |in |sua |vi|ta
|Pe|rò |ti |pre|go, |dol|ce |pa|dre |ca|ro,
|che |né |oc|ca|so |mai |sep|pe |né |or|to
|te|men|do ’l |fiot|to |che ’n|ver’ |lor |s’ av|ven|ta,
|Ed |el|li a |me:« |Tu |i|ma|gi|ni an|co|ra
|per |tem|po al |pan |de |li an|ge|li, |del |qua|le
|e |va |per |far|si o|nor |del |pri|mo in|top|po,
|L’ a|ni|me, |che |si |fuor |di |me |ac|cor|te,
|sì |che |ta|cer |mi |fer |le |lu|ci |va|ghe.
|Ma |po|co |fu |tra |u|no e |al|tro |quan|do,
|Ma |tu |per|ché |ri|tor|ni a |tan|ta |no|ia?
|Ed |el|li a |me:« |Mal |vo|lon|tier |lo |di|co;
|gri|dar“ |Mi|che|le” e“ |Pie|tro” e“ |Tut|ti |san|ti”.
|con|si|ros |vei |la |pas|sa|da |fo|lor,
|che |so|glion |es|ser |te|sti|mon |del |co|re,
|par |di |lun|gi un |mo|lin |che ’l |ven|to |gi|ra,
|per |far |di|spo|sto a |sua |fiam|ma il |can|de|lo».
« |Vol|gi, |Bea|tri|ce, |vol|gi |li oc|chi |san|ti»,
|L’ un |si |mo|stra|va al|cun |de’ |fa|mi|glia|ri
|Mo|ron|to |fu |mio |fra|te ed |E|li|seo;
|Tal |si |par|tì |da |can|ta|re al|le|lu|ia
|che |mi |scos|s’ io, |sì |co|me |da |la |fac|cia
|A|ra |vos |prec, |per |a|quel|la |va|lor
|a|ver|ti |fat|ta |par|te |per |te |stes|so.
|co|me |pa|rea, |sor|ri|se e |ri|guar|dom|mi;
|là |on|de |sce|se |già |u|na |fa|cel|la
|fa |pian|ger |Mon|fer|ra|to e |Ca|na|ve|se».
|ri|spuo|se:« |Ma|li|zio|so |son |io |trop|po,
|per |suo |va|lor |che |trag|ga o|gne |bi|lan|cia,
|ve|ni|re, e |co|ro|nar|mi |de |le |fo|glie
|La |mia |con|ver|sï|o|ne, o|mè!, |fu |tar|da;
|co|me |cu|pi|di|tà |fa |ne |la i|ni|qua,
|E ’l |buon |ma|e|stro« |Pri|ma |che |più |en|tre,
|Qual |è ’l |geo|mè|tra |che |tut|to |s’ af|fi|ge
|ma |ne |la |vo|ce |sua |mi |fu |pa|le|se
|to|sto |che |giun|to |l’ ha; |e |giu|gner |puol|lo:
|Poi |co|min|ciai |co|sì:« |L’ af|fet|to e ’l |sen|no,
|che |si |ri|chiu|don |per |es|ser |do|len|te».
|con |la |sua |vo|ce, |che ’l |suol |ben |di|spor|re,
|sì |si |sta|reb|be un |a|gno in|tra |due |bra|me
|non |ra|mi |schiet|ti, |ma |no|do|si e ’n|vol|ti;
|e ’l |fra|te |Ca|ta|lan, |ch’ a |ciò |s’ ac|cor|se,
|e |se’ |A|les|sio In|ter|mi|nei |da |Luc|ca:
|Se |fos|se |sta|to |lor |vo|le|re in|te|ro,
|nel |qual |io |vi|vo an|co|ra, e |più |non |cheg|gio».
|ad |ar|ti|gliar |ben |lui, |e |a|men|due
|co|sì |di |con|tra |quel |del |gran |Gio|van|ni,
|tut|to |smar|ri|to |de |la |gran|de an|go|scia
|per|ch’ i’ |fu’ |ri|bel|lan|te a |la |sua |leg|ge,
|Di |po|co e|ra |di |me |la |car|ne |nu|da,
|e |me |sa|et|ti |con |tut|ta |sua |for|za:
|ver|gi|ne |lie|ta, |sol |per |fa|re o|no|re
|ve|ni|re ap|pres|so, |ve|sti|te |di |bian|co;
|o|ve |do|vea |per |mil|le es|ser |re|cet|to;
|co|me in |lo |spec|chio |fiam|ma |di |dop|pie|ro
|ché |più |e |tan|to a|mor |quin|ci |sù |fer|ve,
|Ben |sup|pli|co io |a |te, |vi|vo |to|pa|zio
|quan|to |di |noi |là |sù |fat|to ha |ri|tor|no.
|Li |tuoi |ra|gio|na|men|ti |sian |là |cor|ti;
|dis|s’ el|li a |noi,« |guar|da|te e |at|ten|de|te
|tra ’l |mu|ro |de |la |ter|ra e |li |mar|tì|ri,
|Già |s’ in|chi|na|va ad |ab|brac|ciar |li |pie|di
|Ur|lar |li |fa |la |piog|gia |co|me |ca|ni;
|toc|can|do un |po|co |la |vi|ta |fu|tu|ra;
|On|de, |se |ciò |ch’ io |dis|si e |que|sto |no|te,
|che |più |lu|cen|te |se |ne |fé ’l |pia|ne|ta.
|ed |el |sen |gì, |co|me |ven|ne, |ve|lo|ce.
|e |dif|fe|ren|te|men|te han |dol|ce |vi|ta
|si|lo|giz|zar, |san|z’ a|ve|re al|tra |vi|sta:
|ri|spuo|se |l’ un,« |mi |fé |met|te|re al |fo|co;
|Ma ’l |suo |pe|cu|glio |di |no|va |vi|van|da
|sì |ch’ a |pe|na |ri|ma|ser |per |le |cu|ne—
|che |dal |suo |let|to o|gne |pian|ta |ri|mo|ve.
|di |tan|ta am|mi|ra|zion |non |mi |so|spe|se,
|di |qua, |di |là, |di |giù, |di |sù |li |me|na;
|Li oc|chi |mi |cad|der |giù |nel |chia|ro |fon|te;
|La |co|ma |sua, |che |tan|to |si |di|la|ta
|pro|du|ce, e |cen|cri |con |an|fi|si|be|na,
|tut|to |ge|la|to, a |le |fi|da|te |spal|le.
|vo|len|ci |star |di |qua?»; |in|di |sor|ri|se
|a |dir|ne |chi |tu |se’, |che i |vi|vi |pie|di
|E |se |non |fos|se |che |da |quel |pre|cin|to
|ma |co|sì |sal|da |vo|glia è |trop|po |ra|da.
|se |non |co|là |do|ve |gio|ir |s’ in|sem|pra.
|fe|ci|mi |qual |è |quei |che |di|sï|an|do
|d’ al|cu|n’ am|men|da |tua |fa|ma |rin|fre|schi
|di|cen|do:« |Quan|do |fia |ch’ io |ti |ri|veg|gia?».
|El|la |ri|dea |da |l’ al|tra |ri|va |drit|ta,
|che ’n|vi|sca|va |la |ri|pa |d’ o|gne |par|te.
|Mi|se|si |lì |nel |can|to e |ne |la |ro|ta;
|qual |pren|der |suol |co|lui |ch’ a |mor|te |va|da.
|An|cor |ti |può |nel |mon|do |ren|der |fa|ma,
|de |le |mie |ci|glia, e |fe|ci|mi ’l |so|lec|chio,
|che ’n|tro|no ac|co|glie |d’ in|fi|ni|ti |guai.
|e |ve|gnon|ti a |pre|gar», |dis|se ’l |po|e|ta:
|Ahi |fie|ra |com|pa|gnia! |ma |ne |la |chie|sa
|per |ch’ io |il |cor|po |sù |ar|so |la|sciai.
|ch’ io |ri|tras|si |le |vil|le |cir|cun|stan|ti
|che |se |pi|gri|zia |fos|se |sua |se|roc|chia».
|che |qui |sta|ran|no |co|me |por|ci in |bra|go,
|co|me |la |pi|na |di |San |Pie|tro a |Ro|ma,
« |Qua |giù |m’ han|no |som|mer|so |le |lu|sin|ghe
|Già |e|ra |drit|ta in |sù |la |fiam|ma e |que|ta
« |Che |è |quel, |dol|ce |pa|dre, a |che |non |pos|so
|A|chi|to|fèl |non |fé |più |d’ Ab|sa|lo|ne
|Ed |el|li a |me:« |Su |per |le |su|ci|de on|de
|che |nol |so |ri|mem|brar, |non |ch’ io |lo |scri|va.
|se |per |gra|zia |di |Dio |que|sti |pre|li|ba
|do|po |tan|to |ve|der, |li af|fet|ti |suoi.
|se|co |mi |ten|ne in |la |vi|ta |se|re|na.
|e, |giun|ti |là, |con |li al|tri a |noi |dier |vol|ta,
|Co|me ’l |fal|con |ch’ è |sta|to as|sai |su |l’ a|li,
|o|v’ è |que|sta |giu|sti|zia |che ’l |con|dan|na?
|pren|de|re il |mon|te a |più |lie|ve |sa|li|ta».
|O |glo|rï|o|se |stel|le, o |lu|me |pre|gno
|de |l’ om|bre e |de |la |piog|gia, a |pas|si |len|ti,
|giù |ver’ |lo |fon|do, |la |’ve |la |mi|ni|stra
|sé |per |sé |stes|sa, a |gui|sa |d’ u|na |bul|la
|veg|gen|do il |cie|lo a |te |co|sì |be|ni|gno,
|che |vin|ce |la |di|vi|na |vo|lon|ta|te:
|e |quin|di il |so|pra|no|me |tuo |si |feo.
|Lo |fon|do è |cu|po |sì, |che |non |ci |ba|sta
|fia |ri|ve|sti|ta, |la |no|stra |per|so|na
|non |sbi|got|tir, |ch’ io |vin|ce|rò |la |pro|va,
|Pier |Pet|ti|naio |in |sue |san|te o|ra|zio|ni,
|tan|to, |che |suo |prin|ci|pï|o |di|scer|na
|ve|der |vo|le|va |co|me |si |con|ven|ne
|che |li oc|chi |miei |si |fe|ro a |lui |se|gua|ci,
|ma |per|ché |sap|pi |che |di |te |mi |gio|va,
|Co|me |si |ve|de |qui |al|cu|na |vol|ta
|che |fuor |de’ |pri|mi |scal|zi |po|ve|rel|li
|si |rag|ge|rà |din|tor|no |co|tal |ve|sta.
|E |io:« |Ma|e|stro, |mol|to |sa|rei |va|go
« |fa|mo|so as|sai, |ma |non |con |fe|de an|co|ra.
|che |la|sciò |Cri|sto |d’ i |vi|ca|ri |suoi;
|mi |fé |de|si|de|ro|so |di |sa|pe|re,
|quan|to |da |lui |a |lor |di |be|ne è |por|to».
|che |so|vra |l’ Er|mo |na|sce in |A|pen|ni|no.
« |O |san|guis |me|us, |o |su|pe|rin|fu|sa
|ce|le|stï|al |gia|cer, |da |l’ al|tra |par|te,
|co|sì, |poi |che |da |es|sa |pre|so |fui,
|per |che |do|ves|si |lor |pas|seg|gia|re an|zi?».
|E |io |a |lui:« |S’ i’ |ve|gno, |non |ri|man|go;
|on|de |Tor|qua|to e |Quin|zio, |che |dal |cir|ro
|pos|si|bi|le a |sa|lir |per|so|na |vi|va.
|tin |tin |so|nan|do |con |sì |dol|ce |no|ta,
|Vi|di |che |lì |non |s’ ac|que|ta|va il |co|re,
|e |dis|se:« Io |veg|gio |ben |co|me |ti |ti|ra
|Co|me |di|scen|te |ch’ a |dot|tor |se|con|da
|sì |co|me |die|ce |da |mez|zo e |da |quin|to;
|dis|s’ io,« |e |cui |più |rog|gia |fiam|ma |suc|cia?».
« |Oh |pie|to|sa |co|lei |che |mi |soc|cor|se!
|a |le |sfac|cia|te |don|ne |fio|ren|ti|ne
|per |un |con|fu|so |suon |che |fuor |n’ u|scia.
|nel |tem|po |de |li |dèi |fal|si e |bu|giar|di.
|tu |li |rac|cor|ci |con |l’ o|pe|re |tue.
|e |di|nan|zi a |la |sua |spi|ri|tal |cor|te
|se |tu |sa’ |ir; |ch’ i’ |per |me |non |la |cheg|gio.
|ch’ el|li a|vie|no a |Ma|ria |mi |fu |pa|le|se.
|Or |in|co|min|cian |le |do|len|ti |no|te
|e |l’ al|tro |che |To|bia |ri|fe|ce |sa|no.
|Vir|tù |di|ver|sa |fa |di|ver|sa |le|ga
|di |rï|u|dir |non |fui |san|za |di|si|ro.
|fe|de è |su|stan|za |di |co|se |spe|ra|te
|L’ u|no al |pub|bli|co |se|gno i |gi|gli |gial|li
|ma |per |dar |lui |e|spe|rï|en|za |pie|na,
|né |da |quel|lo e|ra |lo|co |da |can|sar|si.
|Ve|nian |ver’ |noi, |e |cia|scu|na |gri|da|va:
|ve|nir, |dor|men|do, |con |la |fac|cia ar|gu|ta.
|Qua|li |per |ve|tri |tra|spa|ren|ti e |ter|si,
|Non |so |se ’n|ten|di: io |di|co |di |Bea|tri|ce;
|Ma |per|ch’ io |veg|gio |te |ne |lo ’n|tel|let|to
|con |due |cam|pio|ni, al |cui |fa|re, al |cui |di|re
|a |la |put|ta|na e |a |la |no|va |bel|va.
|Ne |l’ al|tra |pic|cio|let|ta |lu|ce |ri|de
|de|on |es|se|re |spo|se, e |voi |ra|pa|ci
|e |l’ al|tro è |Cas|sio, |che |par |sì |mem|bru|to.
|Quan|do |mi |vi|de |star |pur |fer|mo e |du|ro,
|c’ hai |se|gui|ta|ta, e |veg|gi |sua |dot|tri|na
|sì, |ch’ o|gne |par|te ad |o|gne |par|te |splen|de,
|de |l’ al|to |Bel|lin|cio|ne ha |po|scia |pre|so.
|te|nean |la |te|sta e |an|cor |tut|to ’l |cas|so;
|Co|me |da |lei |l’ u|dir |no|stro eb|be |trie|gua,
|Ed |ec|co |due |da |la |si|ni|stra |co|sta,
|O |su|per|bi |cri|stian, |mi|se|ri |las|si,
|gri|dan|do:« |Que|sti è |des|so, e |non |fa|vel|la.
|die|ce |pas|si |di|sta|van |quei |di |fo|ri.
|in |sì |a|per|ta e ’n |sì |di|ste|sa |lin|gua
« |Io |fui |d’ A|rez|zo, e |Al|be|ro |da |Sie|na»,
|Non |po|tea |l’ uo|mo |ne’ |ter|mi|ni |suoi
|mag|gior |as|sai |che |quel |ch’ è |in |no|stro u|so.
|ma |or |si |fa |to|glien|do or |qui |or |qui|vi
|che |è, |che i |ben |del |mon|do ha |sì |tra |bran|che?».
|per |la |qual |tu |su |per |lo |ma|re an|da|vi.
|sì |che ’n|sie|me |col |re|gno il |re |fu |cas|so,
|e |io, |se|guen|do |lei, |ol|tre |mi |pin|si.
|sì |ch’ a |pu|gnar |per |ac|cen|der |la |fe|de
|col |bec|co |d’ e|sto |le|gno |dol|ce al |gu|sto,
|A |gui|sa |d’ uom |che ’n |dub|bio |si |rac|cer|ta
|Bug|ge|a |sie|de e |la |ter|ra on|d’ io |fui,
|for|se |qual |fu |da |l’ an|ge|lo a |Ma|ria,
|on|de |la |vi|sï|on |cre|scer |con|ve|ne,
|non |t’ in|gan|ni |l’ am|piez|za |de |l’ in|tra|re!».
|de |l’ un|ghie |so|pra |sé |per |la |gran |rab|bia
|poi |dis|se:« |Fie|ra|men|te |fu|ro av|ver|si
|sia |que|sta |spe|ra |lor, |ma |per |far |se|gno
|e |che |gen|t’ è |che |par |nel |duol |sì |vin|ta?».
|si|mi|le|men|te a |co|lui |che |ve|ni|re
|che |drit|to |di |sa|li|ta a|ve|va |man|co,
|la |fa|ma |no|stra il |tuo |a|ni|mo |pie|ghi
|pia|cen|te a |te |dal |cor|po |si |di|sno|di».
|Io |le|vai |li oc|chi e |cre|det|ti |ve|de|re
|che |stai |nel |lo|co on|de |par|la|re è |du|ro,
|per |col|ti|va|re o|mai |ver|reb|ber |me|no.
|ri|mem|bri|ti |di |Pier |da |Me|di|ci|na,
|di |tal |di|sï|o |con|vien |che |tu |go|da».
|gia|cen|do a |ter|ra |tut|ta |vol|ta in |giu|so.
|co|no|sce|reb|be |quan|to |m’ e|ra a |gra|to
|Oh |cu|pi|di|gia |che i |mor|ta|li af|fon|de
|tal |mi |fe|c’ io, |ma |non |a |tan|to in|sur|go,
|mol|te |fï|a|te a |l’ in|ten|zion |de |l’ ar|te,
|ché |l’ i|ma|gi|ne |lor |vie |più |m’ a|sciu|ga
|net|ta|re è |que|sto |di |che |cia|scun |di|ce».
« |A |te |con|vien |te|ne|re al|tro |vï|ag|gio»,
|a |don|na |che |sa|prà, |s’ a |lei |ar|ri|vo.
|Que|sta |pic|cio|la |stel|la |si |cor|re|da
|Cer|to a |co|lui |che |me|co |s’ as|sot|ti|glia,
— |quan|do i |geo|man|ti |lor |Mag|gior |For|tu|na
|sì |co|stel|la|ti |fa|cean |nel |pro|fon|do
|in|fin |che |l’ u|no e |l’ al|tro |da |quel |cin|to,
|mi |fa|cie|no |sti|mar, |ve|lo|ci e |len|te.
|di |che |ra|gio|no, |per |l’ ar|co |su|per|no,
|E ’l |gran |pro|po|sto, |vòl|to a |Far|fa|rel|lo
|In|di, |tra |l’ al|tre |lu|ci |mo|ta e |mi|sta,
|San|gue |per|fet|to, |che |poi |non |si |be|ve
|ve|di |là il |bal|zo |che ’l |chiu|de |din|tor|no;
|ch’ io |dis|si:« O |tu |che |l’ oc|chio a |ter|ra |get|te,
|Lo |mi|ni|stro |mag|gior |de |la |na|tu|ra,
|e ’l |pa|stor |de |la |Chie|sa |che |vi |gui|da;
|poi |è |Cle|o|pa|tràs |lus|su|rï|o|sa.
|con |l’ ar|mo|nia |che |tem|pe|ri e |di|scer|ni,
|e |bri|ga|vam |di |so|ver|chiar |la |stra|da
|di|se|gne|rei |com’ |io |m’ ad|dor|men|tai;
|Son |le |leg|gi |d’ a|bis|so |co|sì |rot|te?
|so|pra|to |fos|se |co|mi|co o |tra|ge|do:
|oh |fe|li|ce |co|lui |cu’ |i|vi e|leg|ge!».
|La |sua |chia|rez|za |sé|gui|ta |l’ ar|do|re;
|cre|dea, |e |di |tal |fe|de e|ra |con|ten|to;
|tor|reg|gia|van |di |mez|za |la |per|so|na
|ra|do |sen |par|te; |sì |tut|to |l’ ap|pa|go!».
|co|me, |quan|do i |va|po|ri u|mi|di e |spes|si
|e |sé |me|de|sma |con |le |pal|me |pic|chia.
|se|gue |l’ af|fet|to, |d’ a|mar |la |dol|cez|za
|si|cu|ri ap|pres|so |le |pa|ro|le |san|te.
|Ma |or |ti |s’ at|tra|ver|sa un |al|tro |pas|so
|a |l’ et|ter|no |dal |tem|po e|ra |ve|nu|to,
|co|me |schie|ra |che |scor|re |san|za |fre|no.
|co|me |Fï|al|te a |scuo|ter|si |fu |pre|sto.
|se|mi|nar|la |nel |mon|do e |quan|to |pia|ce
|for|se a |peg|gior |sen|ten|zia |che |non |ten|ne.
|Non |ti |ma|ra|vi|gliar |s’ io |pian|go, |To|sco,
|car|ce|re |vai |per |al|tez|za |d’ in|ge|gno,
|lo |dì |c’ han |det|to ai |dol|ci a|mi|ci ad|dio;
|E |io:« |Le |no|ve e |le |scrit|tu|re an|ti|che
“ |Be|a|ti |quo|rum |tec|ta |sunt |pec|ca|ta!”.
|quan|do |di |gran |di|spet|to in |al|trui |nac|que,
|la|scia|la |tal, |che |di |qui |a |mil|le an|ni
|due |e |nes|sun |l’ i|ma|gi|ne |per|ver|sa
|to|glie ’l |pen|ter |vi|ven|do e |ne |li |stre|mi!
|co|me |fal|so |ve|der |be|stia |quan|d’ om|bra.
|co|sì |si |veg|gion |qui |di|rit|te e |tor|te,
|e |io |pre|ga|va Id|dio |di |quel |ch’ e’ |vol|le.
|non |e|ra an|co|ra |giun|to |Mi|chel |Zan|che,
|tro|va |le |vol|pi |sì |pie|ne |di |fro|da,
|tut|ta è |di|pin|ta |nel |co|spet|to et|ter|no;
|ti |si |fa|rà, |per |tuo |ben |far, |ni|mi|co;
|i’ |mi |ri|strin|si a |la |fi|da |com|pa|gna:
|che |non |si |mu|tan |co|me |mor|tal |pe|lo».
|la |mia |cit|tà, |co|me |ch’ om |la |ri|pren|da.
|li oc|chi |sve|glia|ti |ri|vol|gen|do in |gi|ro
|che |li |no|mò |e |di|stin|se |com’ |io.
|al |cer|chio |che |più |tar|di in |cie|lo è |tor|to.
|e |ne |l’ an|ti|co |vo|stro |Ba|ti|steo
|Co|sì |se|guì ’l |se|con|do |lu|me an|co|ra.
|E |l’ a|ni|mo|se |man |del |du|ca e |pron|te
« |O|mai |con|vien |che |tu |co|sì |ti |spol|tre»,
|pa|rea; |e |tal |sen |gio |con |len|to |pas|so.
|per |ve|der |di |cui |fos|ser, |li oc|chi |tor|si;
|Co|me |t’ av|reb|be |tra|smu|ta|to il |can|to,
|e |al |suo |cor|po |non |vol|le al|tra |ba|ra.
|vi|d’ ï|o u|sci|re un |fo|co |sì |fe|li|ce,
|Se |mai |quel |san|to e|van|ge|li|co |suo|no
|Ta|lor |par|la |l’ u|no al|to e |l’ al|tro |bas|so,
|non |mi |la|sciar», |dis|s’ io,« |co|sì |di|sfat|to;
|fat|ti |ver’ |lei, |e |fat|ti |far |cre|den|za
|u|scen|do |fuor |de |la |pro|fon|da |not|te
|fan|no |Co|ci|to; e |qual |sia |quel|lo |sta|gno
|mi |ven|ne in |so|gno u|na |fem|mi|na |bal|ba,
|fu’ |io |a |lui |men |ca|ra e |men |gra|di|ta;
|che |ti |con|du|ce |su |per |quel|la |sca|la
|da |boc|ca il |fred|do, e |da |li oc|chi il |cor |tri|sto
|che |co|te|sta |cor|te|se op|pi|nï|o|ne
|Ma |vo|glia e |ar|go|men|to |ne’ |mor|ta|li,
|tut|te |na|tu|re, |per |di|ver|se |sor|ti,
|ve|ni|re a’ |due |che |si |vol|gie|no a |no|ta
|quel |che |fen|den|do |va |l’ ar|di|ta |pro|ra,
|De|gno è |che, |do|v’ è |l’ un, |l’ al|tro |s’ in|du|ca:
|se |tu |man|gi |di |noi: |tu |ne |ve|sti|sti
|su|bi|ta|men|te |co|sa |che |di|svia
|che |non |po|tean |le|var |le |lor |per|so|ne.
|Po|scia |ne’ |due |pe|nul|ti|mi |tri|pu|di
|del |tuo |er|ro|re, e |per|ché |al|tra |vol|ta,
|a |la |mia |don|na |re|ve|ren|ti, ed |es|sa
|fos|ser |le |noz|ze or|re|vo|li e |in|te|re,
|san|za |co|stri|gner |de |li an|ge|li |ne|ri
|So|vra |le |spal|le, |die|tro |da |la |cop|pa,
|li|be|ra|men|te |ciò |che ’l |tuo |dir |prie|ga,
« |Qui |sa|rai |tu |po|co |tem|po |sil|va|no;
|e |non |pa|re|va, |sì |ve|nï|an |len|te.
|Io |t’ ho |per |cer|to |ne |la |men|te |mes|so
|di |san|gue |fe|ce |spes|se |vol|te |la|co.
|le|vò |a |Di|te |del |cer|chio |su|per|no,
|gri|dò:« |Qual |io |fui |vi|vo, |tal |son |mor|to.
|do|v’ io |te|nea |or |li oc|chi |sì |a |po|sta,
|per |tra|di|men|to |d’ un |ti|ran|no |fel|lo.
|nel |tuo |di|sï|o |già |son |tre |ar|do|ri.
|sé |stes|sa |le|ga |sì |che |fuor |non |spi|ra.
|sen|te ’l |por|co e |la |cac|cia a |la |sua |po|sta,
|re|stam|mo |per |ve|der |l’ al|tra |fes|su|ra
|di |cui |lar|gi|to |m’ a|vë|a il |di|sio.
|no|vel|la |Te|be, U|guic|cio|ne e ’l |Bri|ga|ta
|pro|du|ce|reb|be |sì |li |suoi |ef|fet|ti,
|poi |ch’ eb|be |la |pa|ro|la a |sé |rac|col|ta.
|e |per |lo ’n|fer|no |tuo |no|me |si |span|de!
